Transaction_ID,Customer_ID,Account_Number,Transaction_Date,Transaction_Type,Transaction_Amount,Currency,Balance_After_Transaction,Branch_ID,Branch_Location,Merchant_ID,Merchant_Name,POS_Terminal_ID,Card_Type,Card_Number,Customer_Age,Customer_Income,Customer_Credit_Score,Loan_Status,Fraud_Flag,Transaction_Mode,Country,Regulatory_Compliance
T10000549,C41807,A6565648575,20180308,Transfer,4103.44,JPY,16786.44,B971,Tokyo,M3525,Merchant_19,POS6278,Debit,,56,68301,368,Active,Yes,POS,India,Compliant
T10000550,C43843,A6375963846,,Bill Payment  ,53.3,GBP,15000.69,B736,London,M6011,Merchant_47,POS9820,Debit,30254714009245,65,66095,771,Closed,Yes,Online,USA,
T10000551,C27836,A5814760901,28121972,Withdrawal,671.69,USD,2787.09,B910,Berlin  ,M4028,Merchant_94,POS4845,Debit,,,101265,472,Active,Yes,,USA,Compliant
T10000552,C65810,A3823382703,1970/08/27,Loan Repayment,1551.56,JPY,18047.84,B427,Tokyo,M6321,Merchant_12,POS1914,Prepaid,502046257437,70,27120,625,Active,,POS,UK,Non-Compliant
T10000553,C84691,A2490242444,14-11-2024  ,Withdrawal,2713.41,JPY,16067.94,B412,Berlin,M3437,Merchant_38,POS1036,Debit,4920843088018072471,30,98619,535,Active,No,Online,Japan,Compliant
T10000554,C91293,A5057517840,19790420  ,Deposit,2892.31,JPY,16332.25,B723,Tokyo,M1135,Merchant_32,POS7994,Prepaid,180090002992702,24,143292,345,Defaulted,,Offline,UK,Non-Compliant
T10000555,C62686,A8159547299,19990922,Loan Repayment,2290.36,INR,13207.08,B987,New York  ,M8214,Merchant_11,POS2323,Credit,4781086344216,78,137448,701,Active,Yes  ,Online,Japan,Compliant
T10000556,C58226,A7515993285,2016-04-20,Transfer,3232.11,GBP,19019.44,B418,London,M5330,Merchant_23,POS8121,Credit,676127759204,69,98816,433,Closed,No,ATM,India,Compliant
T10000557,C42046,A9812287916,,Loan Repayment  ,,USD,,B925,Mumbai  ,M9252,Merchant_48,POS3415,Prepaid,4584553945964,75,105864,352,Not Applicable,No,ATM,Germany,Compliant
T10000558,C99080,A2811097232,01/12/1975,Withdrawal,628.92,EUR,17836.7,B523,Berlin,M8282,Merchant_69,POS6130,,3590644950064613,76,148027,571,Active,Yes,Offline,Germany,Non-Compliant
T10000559,C41460,A7340223005,23/02/1983,Withdrawal,4791.9,GBP,9457.89,B190,London,M4402,Merchant_84,POS4407,Credit  ,3560478058782065  ,,127227,665,Closed,No,Offline,Germany,Compliant
T10000560,C63951,A9726908278,31031973,Withdrawal  ,154.23,,14976.63,B698,Tokyo  ,M6150,Merchant_11,POS2421,Prepaid,6011509477419067,46,92530,378,Active,Yes,ATM,Japan,Non-Compliant
T10000561,C60252,A3637582799,02101991  ,Transfer,93.71,INR,5420.74,B847,Berlin,M7927,Merchant_37,POS1284,Debit,4534733442202903045,29,37586,,Defaulted,No,POS,India,Non-Compliant
T10000562,C49642,A4554574266,,Loan Repayment,4650.81,USD,10586.42,B958,Tokyo,M7656,Merchant_53,POS6080,Debit  ,639050682009,22,,663,Closed,No,Online,USA,Compliant
T10000563,C88946,A6703151155,20221227  ,ATM Withdrawal,389.12,JPY,16345.37,B986,London,M3913,Merchant_28,POS9815,Credit  ,4276350007564311,,30761,500,Defaulted,Yes,POS,USA,Compliant
T10000564,C87021,A1436389523,2007-10-11  ,,444.91,INR  ,7886.42,B164,Tokyo,M6034,Merchant_38,POS1168,Debit  ,3590957417801850,74,114519,610,Active,No,Offline,USA,Compliant
T10000565,C88374,A6441296979,,Transfer,4587.63,INR,14200.72,B756,New York  ,M9625,Merchant_82,POS3169,Credit,30183960808648,27,151978,455,Not Applicable,Yes,ATM  ,Japan,Compliant  
T10000566,C28238,A6805486039,19-10-2014,,1014.17,INR,18344.51,B447,Mumbai,M4135,Merchant_72,POS8587,Credit,4717375920511658,63,106817,824,Defaulted,,,,Compliant
T10000567,C57004,A8933656626,26/10/1992,Bill Payment,1711.92,INR  ,9277.38,B365,,M7372,Merchant_43,POS6806,Debit,4423374847173622,77,119855,,Not Applicable  ,Yes  ,Online,USA,Non-Compliant
T10000568,C68617,A1066244679,,Transfer,1289.19,JPY,14867.2,B835,Mumbai  ,M5253,Merchant_59,POS1782,Debit,4045661387032566,,127174,357,Active,No,Offline,UK,Non-Compliant
T10000569,C96616,A4826467564,1989/12/14,Loan Repayment,802.66,JPY,3104.88,B351,Tokyo,M9355,Merchant_66,POS6617,Debit,213117899990365,76,149816,708,Closed,No,ATM  ,,Non-Compliant
T10000570,C53221,A7969239352,2006/11/09,,3432.3,EUR,17859.13,B538,New York,M2930,Merchant_79,POS9077,Debit,4092201612238076,,113897,746,Defaulted,No,Online,USA  ,Non-Compliant
T10000571,C21254,A3745778625,27-07-2002  ,Online Purchase,1533.5,USD,1927.58,B884,Tokyo,M2356,Merchant_82,POS9292,Credit,180088638955424,,107462,749,Active,No,Offline,India,
T10000572,C67333,A9549403502,19121977,Withdrawal,1981.49,EUR  ,14501.35,B457,New York,M3515,Merchant_65,POS6970,,4183812542181,78,104143,522,Defaulted,No  ,ATM,USA,Non-Compliant
T10000573,C68433,A2474865481,01021988,Loan Repayment,332.72,,11879.15,B406,London,M3706,Merchant_44,POS4375,Prepaid,4290202686877245,66,84103,644,Not Applicable,No,Online,Japan,Compliant
T10000574,C66611,A7601551401,15081991,Bill Payment,,JPY,18054.3,B810,Berlin,M4448,Merchant_47,POS8599,Debit  ,4988639850648976,59,139237,594,Active  ,No,Offline,UK,Non-Compliant
T10000575,C73936,A2327233412,28/02/1986,Transfer,1577.23,USD,,B893,Mumbai,M8962,Merchant_96,POS5938,Debit,6011401726065950,27,159173,568,Defaulted,Yes,Offline,UK,Non-Compliant  
T10000576,C97744,A7828427690,01032020,Deposit,1753.0,EUR,5118.29,B481,,M8560,Merchant_4,POS4128,Prepaid,,40,28189,340,Not Applicable,No,Online,USA,Non-Compliant
T10000577,C30459,A8722894648,20090628,Loan Repayment,2126.86,USD,9140.29,B476,Tokyo,M1745,Merchant_63,POS1946,Debit,340919622845204,79,110546,498,Defaulted  ,No,POS,Germany,Non-Compliant
T10000578,C18199,A5137193856,02-07-1972,,267.23,USD,9302.11,B933,Berlin  ,M6614,Merchant_24,POS7800,Credit,4513928832465905472,67,57090,835,,Yes,,Germany,
T10000579,C24182,A7810017952,29071974,Deposit,4327.08,EUR,12953.19,B481,Berlin,M6194,Merchant_36,POS5692,Credit  ,,42,69173,318,,Yes,ATM,USA,Non-Compliant
T10000580,C97917,A1578012804,1997-10-21,Loan Repayment,,INR,11292.35,B111,,M8891,Merchant_100,POS7469,Debit,3552776951153429  ,60,134161,542,Not Applicable,Yes,Online,India  ,Compliant
T10000581,C61109,A1955073361,25-01-1979,Bill Payment,3981.27,GBP,12644.61,B430,Berlin  ,M1543,Merchant_73,POS8971,,4667890038764361,60,176285,354,Defaulted,Yes,POS,India,Non-Compliant  
T10000582,C93573,A9166142576,,Online Purchase,3981.49,INR,15377.89,B622,New York,M1171,Merchant_19,POS4799,Credit,4708449551773597,37,182937,304,Not Applicable,Yes,Offline,Japan,Compliant
T10000583,C21590,A3332510042,,Transfer,2918.7,,5190.39,B983,Mumbai,M9076,Merchant_11,POS8961,,,44,34937,,Active,Yes,Offline,USA,Non-Compliant
T10000584,C83053,A8871508287,28/11/1976,,1944.99,EUR,14573.72,B833,New York,M4820,Merchant_11,POS8740,,4627986871438,68,138276,811,Active,Yes,Online,UK,Compliant
T10000585,C60727,A2243436328,,Loan Repayment,4697.09,EUR,3229.97,B595,Mumbai,M8365,Merchant_47,POS5750,Prepaid,30160089824052,68,63625,515,Active,Yes,Offline,Japan  ,Non-Compliant
T10000586,C33854,A2751159612,11-11-2010,Online Purchase  ,4416.93,GBP,15380.51,B678,New York,M8674,Merchant_76,POS4010,Prepaid,,,134767,666,Not Applicable,Yes,POS,Germany,Compliant
T10000587,C87252,A4990341633,2006/07/09  ,Online Purchase  ,2834.33,USD  ,13432.95,B548,Mumbai,M3303,Merchant_77,POS6005,Credit,4512137777618508,20,89442,644,Not Applicable,Yes,Online,Japan,Compliant
T10000588,C63765,A5861955359,2012/02/12,Online Purchase,2654.87,JPY,1798.82,B233,Berlin,M8873,Merchant_5,POS2524,Prepaid,6011160961265341,77,175154,434,Not Applicable,Yes,POS,Japan,Non-Compliant
T10000589,C24824,A6979890869,,Withdrawal,2714.09,,7159.45,B283,Mumbai,M2299,Merchant_20,POS1347,Credit,4848340027314462896  ,41,,582,Closed,Yes,ATM,India,Non-Compliant
T10000590,C43143,A2184444340,2014-05-21,Withdrawal,1714.86,USD,8076.8,B245,Berlin,M9763,Merchant_91,POS1171,,,34,175823,437,Defaulted,No  ,,India,Non-Compliant
T10000591,C73358,A3874662102,1978-07-28,Loan Repayment,2816.13,EUR,3838.5,B961,London,M4239,Merchant_97,POS8808,Prepaid,6011191690432258,79,117505,,Closed,Yes,Online,UK,Non-Compliant
T10000592,C71308,A4550760495,20010108,Transfer,2731.61,USD,19557.9,B581,New York,M8114,Merchant_91,POS8554,Debit,2629907634482304,30,109812,773,Closed,No,ATM,Germany,Compliant
T10000593,C84888,A4462090379,1973/05/20,ATM Withdrawal,2910.1,INR,,B167,New York,M8829,Merchant_54,POS3088,Debit,3563697164445229,71,115936,457,Closed,Yes  ,Online,Germany,Compliant
T10000594,C33891,A6995782735,1981-02-21,Transfer,,INR,12597.15,B437,Mumbai,M8346,Merchant_40,POS3680,Credit,38569072335870,59,181600,725,Not Applicable,Yes,Online,Germany,Compliant  
T10000595,C28776,A9658221277,1980-09-05,Bill Payment,347.09,EUR,10288.92,B822,Tokyo,M1860,Merchant_92,POS5655,Credit,4116268288200146,64,36034,753,Active,Yes,ATM,Germany,Compliant
T10000596,C32874,A7499935462,20230822,Deposit,2559.6,,10146.64,B354,,M4768,Merchant_55,POS6082,Credit,30027599340640,19,161225,769,Closed  ,,POS,India  ,Non-Compliant
T10000597,C87038,A5519711134,,ATM Withdrawal,4732.05,,12792.35,B481,London,M1583,Merchant_63,POS9468,Credit,379871048842600,74,25589,528,Active,Yes,Online,Japan,Non-Compliant
T10000598,C77493,A6487538644,,Online Purchase,679.3,JPY,14606.26,B234,London  ,M2198,Merchant_41,POS1680,Debit,4832483616165993,69,190952,756,Defaulted,,Online,,Non-Compliant
T10000599,C22589,A4648914590,30031971  ,Loan Repayment  ,3285.65,USD,19370.82,B648,,M6787,Merchant_54,POS1749,Debit,4138759347532036,66,62024,480,Defaulted,No  ,Offline,UK,Compliant
T10000600,C13772,A1953246993,14/05/2016,Loan Repayment,4943.34,EUR,11423.87,B181,Tokyo,M1578,Merchant_56,POS7208,Prepaid,3515740769177109,39,,611,Defaulted,No,Offline,,Non-Compliant
T10000601,C12130,A4091342107,16-03-1970,Transfer,1077.5,GBP,,B607,Mumbai,M3635,Merchant_54,POS2765,Debit,30479812979938,27,35093,683,Active  ,No,Online,USA,Non-Compliant
T10000602,C78213,A7485408769,24-06-1983  ,Withdrawal,1417.67,,12025.0,B420,Berlin,M4703,Merchant_3,POS9056,Prepaid,4282309286913499243,79,102337,723,Closed,Yes,ATM,UK,
T10000603,C26697,A2072933092,23-12-2021,Withdrawal,2263.52,INR  ,10854.48,B945,Tokyo,M3719,Merchant_99,POS9304,Credit,4547186957775041604,69,67105,430,Active,Yes,POS,UK,Non-Compliant
T10000604,C28972,A9491498345,18061993,Loan Repayment,361.78,USD,1789.5,B957,London  ,M7230,Merchant_87,POS7236,Prepaid,4955258334973741,66,170405,,Active,Yes,Online,USA,Non-Compliant
T10000605,C28745,A9110576985,23122003,ATM Withdrawal,4844.42,INR,2325.45,B978,Mumbai,M6600,Merchant_11,POS4792,Credit,4340396690873,37,30106,,Active,No,ATM  ,India,Non-Compliant
T10000606,C29984,A7260879653,13111991,,,USD,6044.97,B694,Mumbai,M1060,Merchant_78,POS4762,Credit,4741144907326153,57,68712,714,,,POS,Japan  ,Non-Compliant
T10000607,C41645,A9966126975,,Loan Repayment,1483.66,USD,8381.45,B162,Tokyo,M7553,Merchant_60,POS5920,Prepaid,4771854530804987,35,,312,Closed,Yes,,India,Compliant
T10000608,C50624,A3557731756,26-05-2010,Bill Payment,4425.99,JPY,,B730,London  ,M5812,Merchant_12,POS6843,Debit,3590666473611463,60,99439,716,Active,Yes,POS,India,Non-Compliant
T10000609,C86494,A6068543813,18121983,ATM Withdrawal,3701.1,GBP,5112.66,B410,New York,M9299,Merchant_64,POS3494,Credit,060481362048,42,193343,457,Not Applicable,No,POS,India,Non-Compliant  
T10000610,C57879,A3753434400,22/11/2001,Bill Payment,3588.32,,14252.23,B727,Berlin,M5308,Merchant_51,POS5952,Debit,4526927793577983,24,193702,635,Defaulted,Yes,Online,UK,Compliant
T10000611,C94993,A5530161660,2022-08-15  ,,410.22,INR,2580.12,B175,,M8531,Merchant_25,POS5225,Debit,213132491457846  ,72,32288,824,Closed,No,ATM,,Non-Compliant
T10000612,C74722,A3697656248,30072005,Transfer,360.33,INR,3588.04,B520,Berlin,M7514,Merchant_37,POS2991,Debit,213151893007165,,69698,419,Not Applicable,Yes,Online,,Compliant
T10000613,C97349,A9880788944,20220827,Transfer,754.43,GBP,4321.29,B346,New York,M6257,Merchant_22,POS4055,Debit,375712467150428,61,85093,739,Not Applicable,,POS,India,Non-Compliant
T10000614,C53770,A4817272136,30/01/2021,Withdrawal,498.87,EUR,9891.28,B282,New York  ,M4117,Merchant_42,POS9334,,346976228081844,38,182327,801,Closed,Yes,ATM,,Compliant
T10000615,C99415,A1366525669,2006-05-28,Bill Payment,1099.91,USD,13405.78,B206,London,M5778,Merchant_94,POS3627,Credit,3513902489733676,79,153212,470,Closed,Yes  ,,UK,Non-Compliant
T10000616,C55735,A1641435744,1997-03-10  ,,1481.68,EUR  ,10311.08,B880,Berlin,M3572,Merchant_80,POS6361,Debit,,79,,417,Active,Yes  ,,UK,Compliant
T10000617,C40266,A9602048801,01-04-2009,Online Purchase,2289.91,JPY,11889.42,B673,London,M7808,Merchant_91,POS7494,Credit,4410419168544730,71,197225,554,Defaulted,,Online,Japan  ,Non-Compliant
T10000618,C13600,A5723830000,30121976,Transfer,4152.38,INR,,B937,London,M7683,Merchant_79,POS7810,Credit,4147531436772604301,63,61889,466,Defaulted,Yes,Offline,India,Non-Compliant
T10000619,C54546,A3904953461,20130905,Withdrawal,804.2,JPY,9797.13,B665,Mumbai  ,M8293,Merchant_36,POS9708,,2273879412747274,79,159892,,Not Applicable,Yes,Offline,USA,Non-Compliant
T10000620,C96605,A8433890033,19790722  ,Loan Repayment,2484.67,INR,9535.05,B661,,M6004,Merchant_98,POS6428,Debit,378511205857113,73,43006,300,Active,Yes,Offline,Germany,Non-Compliant
T10000621,C59277,A1261082031,,Bill Payment,658.22,JPY,,B607,Tokyo,M2914,Merchant_96,POS5037,Prepaid,3521251955886158,73,53199,636,Defaulted,Yes,Offline,Japan,Non-Compliant
T10000622,C43843,A4332646924,20201214,Withdrawal,,USD,12065.46,B901,Tokyo,M5139,Merchant_40,POS5540,Credit  ,342728938331066,65,121083,651,Closed,No,,Japan,Compliant
T10000623,C92139,A4181592077,13/04/1975,Loan Repayment,4276.81,USD,8916.15,B665,London,M4573,Merchant_40,POS1638,Debit,,46,45653,777,,Yes  ,ATM,USA,Non-Compliant
T10000624,C34784,A2460579054,19710907,ATM Withdrawal  ,4649.19,GBP,5519.96,B827,Tokyo,M8380,Merchant_20,POS5300,Prepaid,4189567878044604,48,96551,637,Closed,No,Online,India,Compliant
T10000625,C44795,A8700734258,19980403,Bill Payment,2759.55,,13062.49,B849,London,M8169,Merchant_95,POS7639,Credit,4236790092585458,59,,695,Not Applicable,Yes,Offline,,Non-Compliant
T10000626,C10867,A7441258634,04/01/2004,ATM Withdrawal,1168.11,GBP,,B794,,M9512,Merchant_23,POS5000,Debit,4891724786133511,78,,488,Not Applicable,Yes,Online,,Compliant
T10000627,C32628,A1166098686,02-02-2005,Transfer,2999.67,INR,11473.43,B343,Berlin,M2188,Merchant_95,POS3581,Prepaid,30277897901623,72,26524,463,,Yes,POS,UK,Compliant
T10000628,C52487,A9113787660,05-10-2003,Withdrawal,3467.92,INR,4180.81,B666,London,M7866,Merchant_47,POS9245,Prepaid,4304424844631785012,72,25099,571,Active,Yes,ATM,USA,
T10000629,C89429,A6465709297,1981/02/19,,2175.54,JPY,19116.42,B413,Berlin  ,M9399,Merchant_19,POS7570,Prepaid,213119879380641,,109548,,,No,Online  ,UK,Non-Compliant
T10000630,C86366,A3249260306,2009-03-30,Transfer,1198.73,,,B690,,M5287,Merchant_72,POS1323,Prepaid,3589423990066950  ,49,46940,340,Defaulted  ,Yes,Offline,UK,Non-Compliant
T10000631,C52929,A5185211818,,Online Purchase  ,264.47,JPY  ,,B456,Tokyo,M4762,Merchant_91,POS3877,,4328644362858,75,115544,784,Not Applicable,No,ATM,UK,Compliant
T10000632,C98893,A3785055092,2025-06-04,Withdrawal,,,18063.36,B569,Mumbai,M7942,Merchant_97,POS7479,Prepaid,4238897785663092,25,118755,304,Active,No,Offline,UK  ,Compliant
T10000633,C54224,A7456692000,30-01-1988  ,Bill Payment,2829.04,GBP,15532.2,B551,Mumbai,M2483,Merchant_89,POS1929,Prepaid,3567693905932928,34,131225,629,,No,,UK,Non-Compliant
T10000634,C11089,A1670859500,25012021,Transfer,3316.86,EUR,16698.45,B629,New York,M2670,Merchant_92,POS3308,Credit,345847936890522,56,93411,,Closed,Yes,Offline,,
T10000635,C34007,A7438312713,,Transfer,4162.58,GBP,12773.8,B764,Mumbai,M9597,Merchant_60,POS8710,Debit,4918532671366784,36,81761,418,Closed,Yes,Online,UK,Compliant
T10000636,C42921,A3589051882,,Transfer,3940.25,USD,7639.98,B171,Tokyo,M3229,Merchant_91,POS3167,Prepaid,,78,27398,643,Defaulted,Yes,POS,Germany,Non-Compliant
T10000637,C95271,A9196686397,2023-02-02,Deposit,4372.95,INR,12885.32,B815,London,M8999,Merchant_70,POS1778,Debit,3503616781696322,73,154637,537,Active,Yes,POS  ,USA,Compliant
T10000638,C90406,A6465384067,19931010,Online Purchase,4453.9,JPY,1684.06,B348,London,M3745,Merchant_79,POS9853,Prepaid,3516571237250718,28,61770,512,Not Applicable,Yes,ATM,USA,Compliant
T10000639,C59639,A5215756766,15041979  ,Bill Payment,,INR,5323.56,B753,Tokyo,M7033,Merchant_62,POS4976,Debit,576008250853,69,138729,,Active,No,ATM,Germany,Non-Compliant  
T10000640,C43367,A5949490227,2016/05/13,Loan Repayment,3422.83,GBP,13335.54,B206,New York,M2132,Merchant_47,POS7903,Prepaid,2287823270060531,51,109986,310,Active,No,POS,USA,Compliant
T10000641,C56170,A7591310405,01052016  ,Deposit,4700.68,JPY,4033.54,B599,,M6292,Merchant_27,POS1969,Credit,501895328182,54,50756,816,Not Applicable,No,Offline,,Compliant
T10000642,C38633,A6182763009,1983/09/08  ,,3183.08,USD,19961.71,B474,Mumbai,M8580,Merchant_90,POS5846,Debit,213182173480533,80,109811,545,Not Applicable,Yes,Offline,Japan,Non-Compliant
T10000643,C27168,A2576137883,1985-11-22,Online Purchase,828.49,GBP  ,12594.91,B194,Tokyo,M5839,Merchant_91,POS5847,Debit,,69,144147,568,Defaulted,Yes  ,POS,Germany,
T10000644,C32658,A3502890248,13/10/2012,Online Purchase,460.37,INR,7872.25,B268,Tokyo,M2001,Merchant_91,POS1440,Debit,6558742256276791  ,75,99295,388,Defaulted,Yes,POS,Japan,Non-Compliant
T10000645,C66035,A7643733384,,Deposit,3842.34,USD,14447.24,B329,,M6002,Merchant_72,POS1563,Credit,,52,38411,722,Active,Yes,Online  ,Germany,
T10000646,C29871,A7007337988,1975-12-05,ATM Withdrawal,,USD,2752.59,B618,New York,M1494,Merchant_15,POS4918,Prepaid,213127185962697,35,89074,,,No,ATM,Germany,Non-Compliant  
T10000647,C37389,A5800364300,2022-02-17,ATM Withdrawal  ,1584.13,GBP,19128.02,B687,Mumbai,M1990,Merchant_55,POS7536,,3545882387281246,43,124045,551,Closed,,ATM,USA,Non-Compliant  
T10000648,C83326,A2807563598,,Transfer  ,1694.85,GBP,11292.52,B297,Mumbai,M8669,Merchant_43,POS1085,Prepaid,2358965233826187,52,57060,645,Active,Yes,ATM,Japan,Compliant
T10000649,C37025,A3100406801,05/01/2000,Deposit,94.8,USD,10858.75,B918,Tokyo,M5354,Merchant_13,POS7437,Credit  ,4001914910223679,39,64212,792,Defaulted,Yes,Offline  ,Germany,Compliant
T10000650,C19527,A2637280868,2009-11-08,Online Purchase,455.74,GBP  ,7492.21,B376,New York,M3874,Merchant_95,POS7524,Prepaid,3545890673474797,78,80679,391,Defaulted,No,Offline,UK  ,Compliant  
T10000651,C94348,A5206568292,02-12-1979  ,Loan Repayment,4536.41,INR,15553.1,B922,Berlin,M9766,Merchant_48,POS1906,Prepaid,4736917699821466,55,27700,387,,,ATM,India,Non-Compliant
T10000652,C72109,A8786569587,,Bill Payment,2856.36,JPY,6792.74,B463,Tokyo,M8008,Merchant_74,POS6395,Debit  ,6574340980910957,40,54191,472,Defaulted,Yes,Offline,Japan,Compliant
T10000653,C63647,A4056293589,19710920  ,ATM Withdrawal,464.57,,9454.16,B205,Berlin,M6535,Merchant_58,POS7636,Credit,5257063379322842,67,168446,,Active,Yes,POS,USA,Compliant
T10000654,C57081,A8986256620,06122022,Withdrawal  ,2078.63,EUR,9974.71,B449,Mumbai,M2060,Merchant_68,POS8679,Credit,4875894286797423808  ,49,51672,726,Active,No  ,,USA,Compliant
T10000655,C74156,A4051352176,09-10-2001,Bill Payment,4195.52,,9906.37,B223,Berlin,M2553,Merchant_21,POS2417,Prepaid,,80,63515,361,Not Applicable  ,No,POS,Japan,Non-Compliant
T10000656,C27510,A5187985759,,Withdrawal,2367.21,JPY  ,16404.11,B895,London,M7830,Merchant_92,POS8121,Prepaid  ,4278368883624684,50,152279,458,Not Applicable,No,POS,UK,Non-Compliant
T10000657,C67886,A5867192990,26/09/1999,Withdrawal,2515.7,JPY,7650.47,B925,London,M3168,Merchant_97,POS3443,Credit,4520891600044,,52769,698,Active,No,Online,India,Non-Compliant  
T10000658,C39766,A2438862985,08/05/1986  ,Transfer,1846.8,JPY,11920.36,B163,Tokyo,M7544,Merchant_93,POS7687,Prepaid,3576233131273307,34,159667,709,Closed,Yes,Offline,India,Non-Compliant
T10000659,C16973,A9619594002,02051977  ,Transfer  ,65.59,USD,3352.0,B930,Mumbai,M7531,Merchant_82,POS2351,Credit,4799525342278,35,135314,836,Active,Yes,ATM,UK,Non-Compliant
T10000660,C28884,A5706678931,26/08/1983,Deposit,,USD,9555.74,B716,New York,M4345,Merchant_34,POS3175,Prepaid,4720839581518  ,57,142879,830,,,,USA,Non-Compliant
T10000661,C20577,A4124520973,26-10-1982,Bill Payment,2624.8,INR,19818.87,B582,London,M9714,Merchant_55,POS5040,Credit,2384464017105362,18,107804,450,Not Applicable,No,ATM,UK,Non-Compliant
T10000662,C36353,A6789041855,05031990,Online Purchase,,GBP  ,1298.3,B926,New York,M7161,Merchant_29,POS3748,Debit,4127349363306162610,70,73609,817,Closed  ,Yes,Online,USA,Compliant
T10000663,C30218,A7070293473,1983/01/02,Online Purchase,3457.34,JPY,,B541,London,M1380,Merchant_77,POS4241,,2235080319051657,67,193501,,Active,No,Offline,Germany,Non-Compliant
T10000664,C52674,A9718759721,1980/12/14,Withdrawal,3996.25,GBP,18524.9,B342,New York,M6812,Merchant_6,POS7607,Prepaid,,28,35140,346,Not Applicable,Yes,POS,USA,Compliant
T10000665,C60970,A2940781542,1982-05-28  ,Online Purchase,,EUR  ,8644.86,B570,New York,M2342,Merchant_55,POS2328,Credit,,66,170615,714,Active,Yes,,Japan,Compliant
T10000666,C81278,A2722680005,1974-03-25,Transfer,139.3,GBP,3012.63,B131,London,M6796,Merchant_60,POS2551,,4200406799710  ,56,168951,418,Not Applicable,Yes,Online,USA,Non-Compliant  
T10000667,C96542,A3115078711,,Withdrawal,746.54,USD,17142.59,B900,,M2661,Merchant_77,POS7923,Credit,3552660557164347,66,171122,,,Yes,ATM  ,UK,Non-Compliant
T10000668,C80897,A5324624259,,ATM Withdrawal,914.75,USD,18420.15,B706,Tokyo,M9034,Merchant_87,POS2528,Credit,,,41461,434,Closed,Yes,Offline,UK,Compliant
T10000669,C25076,A8691053097,21102000,ATM Withdrawal,4982.25,INR,13032.05,B514,,M5721,Merchant_46,POS1505,Debit  ,630411802048,18,126154,405,Defaulted,No,Online,India,Compliant
T10000670,C44552,A9054272983,2009-10-10  ,Online Purchase,2075.71,GBP,12288.3,B733,Mumbai,M1665,Merchant_63,POS5225,Credit,3504818834829079,,182607,753,Closed,No,Online,,Non-Compliant
T10000671,C74929,A2721655789,13/01/1989,Bill Payment,4534.12,GBP,,B876,New York,M9849,Merchant_52,POS8133,Credit,4945229360823,78,163757,722,Defaulted,Yes,,India,Non-Compliant
T10000672,C29335,A2384222400,,Deposit,3716.43,INR,10927.13,B714,New York,M2769,Merchant_47,POS1926,Debit  ,2290186568527503,39,42978,421,Active  ,No,POS,India,Non-Compliant
T10000673,C39651,A4116159748,1971/02/03,Withdrawal  ,2564.85,USD,17643.07,B880,Mumbai,M1739,Merchant_97,POS3434,Credit,3514468323928871,31,168334,,Defaulted,No,ATM,USA,Compliant
T10000674,C72058,A5842561021,26-04-2006,Loan Repayment,3747.44,USD,4527.91,B307,Tokyo,M9624,Merchant_87,POS4056,,,33,115819,839,Not Applicable,No,ATM,USA,Non-Compliant
T10000675,C68555,A9929367685,,ATM Withdrawal,3423.23,GBP,2951.74,B826,Berlin  ,M8876,Merchant_38,POS2346,Debit,,70,,593,Not Applicable,No,,USA  ,Non-Compliant
T10000676,C46258,A9301471211,03-12-2010,,,USD,6595.36,B608,Tokyo,M6831,Merchant_71,POS7772,,586837071412,71,154148,433,Closed,No,POS,India,Compliant
T10000677,C88916,A6675769255,,,2257.84,EUR,17679.91,B916,New York,M8726,Merchant_93,POS9132,,,43,112602,303,Not Applicable,Yes,POS,USA,Compliant
T10000678,C80409,A6003778815,19800128,Deposit,1085.31,INR,7842.91,B958,New York,M1601,Merchant_52,POS7568,Prepaid  ,4491155480970,24,86158,570,Active,Yes,Offline,,Non-Compliant  
T10000679,C40807,A3930066813,25/05/2005  ,Online Purchase,,GBP,18588.61,B939,Mumbai,M5227,Merchant_22,POS2200,Prepaid,346946749110471,66,70704,703,Not Applicable,No,Offline,USA,
T10000680,C43664,A9903354453,1971/05/21,,2743.15,EUR,17244.34,B722,,M9028,Merchant_52,POS2883,Debit  ,,57,100726,300,Closed,No,Online,,
T10000681,C60393,A3601032625,2014/04/03,ATM Withdrawal,1719.71,USD,8246.99,B686,New York,M8407,Merchant_24,POS1599,Prepaid,6011306422229059,47,100098,,Not Applicable,Yes,ATM,Japan,Compliant
T10000682,C71198,A1030550173,1996-06-15,,4825.67,USD,16897.17,B936,Mumbai,M9329,Merchant_71,POS9782,Prepaid,,77,109921,785,Active,No,Offline,Germany,Non-Compliant  
T10000683,C36314,A5940847548,21/06/1975,Online Purchase,1974.6,EUR,13460.63,B733,Tokyo,M8251,Merchant_96,POS2282,Debit,30427662874238,46,103811,432,Active,Yes,ATM,USA,Compliant
T10000684,C46655,A5045210698,25/11/2020,Loan Repayment,1865.65,USD,5705.82,B410,,M5533,Merchant_100,POS1478,Debit,180050710650117,23,121272,563,Active,Yes,ATM,Germany,Non-Compliant
T10000685,C61654,A9004826906,,Deposit,4518.11,JPY,7377.81,B154,Mumbai,M1874,Merchant_12,POS1346,Credit,4230956570880556,61,105956,606,Active,No,POS  ,Japan,Non-Compliant
